date_id,date,branch_id,material_id,tons_bought,price_per_ton
74,2024-03-14,1,1,5.04,1130.32
74,2024-03-14,1,2,1.77,715.78
74,2024-03-14,1,3,0.18,677.72
74,2024-03-14,2,1,2.21,1152.54
74,2024-03-14,2,2,3.18,747.05
74,2024-03-14,2,3,0.03,525.31
74,2024-03-14,3,1,1.57,1114.55
74,2024-03-14,3,2,1.42,781.34
74,2024-03-14,3,3,0.67,534.85
75,2024-03-15,1,1,7.43,1053.35
75,2024-03-15,1,2,0.88,694.63
75,2024-03-15,1,3,0.42,529.79
75,2024-03-15,2,1,3.15,1121.53
75,2024-03-15,2,2,0.54,724.84
75,2024-03-15,2,3,0.47,635.51
75,2024-03-15,3,1,3.76,1019.56
75,2024-03-15,3,2,0.68,928.8
75,2024-03-15,3,3,0.02,536.96
76,2024-03-16,1,1,2.8,926.73
76,2024-03-16,1,2,2.05,702.25
76,2024-03-16,1,3,1.99,602.68
76,2024-03-16,2,1,0.59,954.11
76,2024-03-16,2,2,2.39,820.12
76,2024-03-16,2,3,1.08,508.7
76,2024-03-16,3,1,3.84,1158.74
76,2024-03-16,3,2,1.84,734.96
76,2024-03-16,3,3,0.72,604.99
77,2024-03-17,1,1,4.44,1015.42
77,2024-03-17,1,2,3.71,647.95
77,2024-03-17,1,3,1.17,577.42
77,2024-03-17,2,1,6.09,1073.34
77,2024-03-17,2,2,0.34,705.09
77,2024-03-17,2,3,1.05,440.49
77,2024-03-17,3,1,3.83,981.44
77,2024-03-17,3,2,2.03,790.84
77,2024-03-17,3,3,0.2,709.41
78,2024-03-18,1,1,5.46,1220.56
78,2024-03-18,1,2,0.3,896.07
78,2024-03-18,1,3,2.0,573.1
78,2024-03-18,2,1,1.44,1184.8
78,2024-03-18,2,2,0.72,831.22
78,2024-03-18,2,3,0.2,551.16
78,2024-03-18,3,1,3.71,1109.98
78,2024-03-18,3,2,0.36,743.34
78,2024-03-18,3,3,0.45,548.99
79,2024-03-19,1,1,3.47,1047.59
79,2024-03-19,1,2,1.83,771.55
79,2024-03-19,1,3,0.35,437.95
79,2024-03-19,2,1,3.29,994.91
79,2024-03-19,2,2,0.15,700.31
79,2024-03-19,2,3,2.03,530.98
79,2024-03-19,3,1,1.13,1202.14
79,2024-03-19,3,2,1.12,700.39
79,2024-03-19,3,3,0.12,551.87
80,2024-03-20,1,1,5.89,1127.75
80,2024-03-20,1,2,3.18,678.97
80,2024-03-20,1,3,0.51,477.91
80,2024-03-20,2,1,3.72,1113.09
80,2024-03-20,2,2,0.97,664.68
80,2024-03-20,2,3,1.13,662.85
80,2024-03-20,3,1,4.7,1029.47
80,2024-03-20,3,2,0.18,701.42
80,2024-03-20,3,3,0.79,538.21
81,2024-03-21,1,1,5.89,1062.83
81,2024-03-21,1,2,1.07,838.59
81,2024-03-21,1,3,0.31,579.83
81,2024-03-21,2,1,6.3,1051.53
81,2024-03-21,2,2,3.01,872.96
81,2024-03-21,2,3,1.26,524.86
81,2024-03-21,3,1,3.52,1304.75
81,2024-03-21,3,2,1.73,795.2
81,2024-03-21,3,3,0.11,559.6
82,2024-03-22,1,1,3.05,1121.58
82,2024-03-22,1,2,0.79,705.54
82,2024-03-22,1,3,0.44,644.19
82,2024-03-22,2,1,1.19,1054.76
82,2024-03-22,2,2,3.26,804.89
82,2024-03-22,2,3,1.99,444.27
82,2024-03-22,3,1,5.05,1307.23
82,2024-03-22,3,2,0.22,761.02
82,2024-03-22,3,3,0.34,604.33
83,2024-03-23,1,1,10.15,1100.78
83,2024-03-23,1,2,2.56,813.33
83,2024-03-23,1,3,0.09,466.26
83,2024-03-23,2,1,0.58,1264.74
83,2024-03-23,2,2,1.32,798.99
83,2024-03-23,2,3,1.11,577.62
83,2024-03-23,3,1,2.49,1093.83
83,2024-03-23,3,2,1.96,852.53
83,2024-03-23,3,3,0.93,642.3
84,2024-03-24,1,1,1.07,1267.02
84,2024-03-24,1,2,1.31,736.91
84,2024-03-24,1,3,1.35,607.62
84,2024-03-24,2,1,3.53,1092.42
84,2024-03-24,2,2,1.04,763.38
84,2024-03-24,2,3,0.13,437.1
84,2024-03-24,3,1,0.37,1059.55
84,2024-03-24,3,2,0.85,710.39
84,2024-03-24,3,3,0.86,615.17
85,2024-03-25,1,1,10.81,1079.0
85,2024-03-25,1,2,2.92,801.35
85,2024-03-25,1,3,0.87,529.4
85,2024-03-25,2,1,1.54,919.37
85,2024-03-25,2,2,1.0,886.34
85,2024-03-25,2,3,1.45,478.59
85,2024-03-25,3,1,0.78,1024.92
85,2024-03-25,3,2,1.42,749.63
85,2024-03-25,3,3,0.99,514.62
86,2024-03-26,1,1,6.31,1051.4
86,2024-03-26,1,2,3.99,847.47
86,2024-03-26,1,3,0.51,581.9
86,2024-03-26,2,1,2.0,1159.27
86,2024-03-26,2,2,0.28,885.45
86,2024-03-26,2,3,1.21,598.88
86,2024-03-26,3,1,5.1,1149.26
86,2024-03-26,3,2,2.06,622.16
86,2024-03-26,3,3,0.18,604.04
87,2024-03-27,1,1,0.78,1047.53
87,2024-03-27,1,2,3.85,815.59
87,2024-03-27,1,3,1.39,569.03
87,2024-03-27,2,1,3.32,1151.21
87,2024-03-27,2,2,0.72,612.82
87,2024-03-27,2,3,1.01,476.3
87,2024-03-27,3,1,4.44,1056.95
87,2024-03-27,3,2,0.03,690.24
87,2024-03-27,3,3,0.48,551.16
88,2024-03-28,1,1,7.52,1135.2
88,2024-03-28,1,2,3.48,756.76
88,2024-03-28,1,3,0.8,501.46
88,2024-03-28,2,1,2.12,1176.54
88,2024-03-28,2,2,1.94,691.85
88,2024-03-28,2,3,0.12,504.17
88,2024-03-28,3,1,4.09,1125.67
88,2024-03-28,3,2,1.52,811.26
88,2024-03-28,3,3,0.1,658.99
89,2024-03-29,1,1,5.03,1162.55
89,2024-03-29,1,2,2.44,781.49
89,2024-03-29,1,3,0.71,602.48
89,2024-03-29,2,1,4.03,1034.06
89,2024-03-29,2,2,3.08,810.7
89,2024-03-29,2,3,1.94,511.89
89,2024-03-29,3,1,5.31,1176.08
89,2024-03-29,3,2,0.32,680.92
89,2024-03-29,3,3,0.67,539.62
90,2024-03-30,1,1,8.82,1063.26
90,2024-03-30,1,2,1.95,786.42
90,2024-03-30,1,3,0.47,468.94
90,2024-03-30,2,1,1.69,1125.11
90,2024-03-30,2,2,0.71,689.01
90,2024-03-30,2,3,0.96,516.43
90,2024-03-30,3,1,2.28,1166.46
90,2024-03-30,3,2,1.87,710.58
90,2024-03-30,3,3,0.15,614.81
91,2024-03-31,1,1,4.29,933.07
91,2024-03-31,1,2,3.44,826.77
91,2024-03-31,1,3,0.25,504.45
91,2024-03-31,2,1,4.58,1090.02
91,2024-03-31,2,2,0.25,745.49
91,2024-03-31,2,3,1.53,425.07
91,2024-03-31,3,1,5.87,1193.43
91,2024-03-31,3,2,1.57,762.44
91,2024-03-31,3,3,0.04,701.55
92,2024-04-01,1,1,9.25,1248.32
92,2024-04-01,1,2,3.44,768.79
92,2024-04-01,1,3,2.08,652.81
92,2024-04-01,2,1,4.52,1202.81
92,2024-04-01,2,2,3.37,834.15
92,2024-04-01,2,3,2.28,572.19
92,2024-04-01,3,1,3.16,1356.21
92,2024-04-01,3,2,1.66,923.68
92,2024-04-01,3,3,0.2,618.41
93,2024-04-02,1,1,10.16,1233.76
93,2024-04-02,1,2,3.01,835.07
93,2024-04-02,1,3,0.85,486.42
93,2024-04-02,2,1,2.4,1289.38
93,2024-04-02,2,2,0.88,842.59
93,2024-04-02,2,3,0.22,697.71
93,2024-04-02,3,1,2.03,1220.73
93,2024-04-02,3,2,1.02,883.47
93,2024-04-02,3,3,0.81,451.39
94,2024-04-03,1,1,10.08,1139.98
94,2024-04-03,1,2,3.6,739.37
94,2024-04-03,1,3,0.45,636.2
94,2024-04-03,2,1,6.37,1147.03
94,2024-04-03,2,2,2.4,757.87
94,2024-04-03,2,3,0.75,563.52
94,2024-04-03,3,1,0.55,1184.37
94,2024-04-03,3,2,1.31,902.16
94,2024-04-03,3,3,0.44,565.94
95,2024-04-04,1,1,12.29,1197.51
95,2024-04-04,1,2,1.4,678.03
95,2024-04-04,1,3,1.19,594.67
95,2024-04-04,2,1,6.43,1198.22
95,2024-04-04,2,2,2.58,782.91
95,2024-04-04,2,3,1.74,517.28
95,2024-04-04,3,1,4.72,1208.36
95,2024-04-04,3,2,0.49,706.49
95,2024-04-04,3,3,0.09,679.58
96,2024-04-05,1,1,4.68,1144.78
96,2024-04-05,1,2,4.0,915.95
96,2024-04-05,1,3,1.62,611.21
96,2024-04-05,2,1,5.5,1101.33
96,2024-04-05,2,2,3.58,817.12
96,2024-04-05,2,3,0.33,531.14
96,2024-04-05,3,1,3.81,1092.85
96,2024-04-05,3,2,0.33,845.59
96,2024-04-05,3,3,0.68,544.44
97,2024-04-06,1,1,7.8,1351.74
97,2024-04-06,1,2,1.22,803.42
97,2024-04-06,1,3,1.96,512.44
97,2024-04-06,2,1,0.86,1177.96
97,2024-04-06,2,2,2.88,734.28
97,2024-04-06,2,3,1.28,446.34
97,2024-04-06,3,1,1.58,1085.5
97,2024-04-06,3,2,1.35,891.66
97,2024-04-06,3,3,0.73,450.38
98,2024-04-07,1,1,4.24,1141.19
98,2024-04-07,1,2,2.74,729.35
98,2024-04-07,1,3,1.38,561.48
98,2024-04-07,2,1,4.11,1276.69
98,2024-04-07,2,2,2.11,774.66
98,2024-04-07,2,3,0.46,690.79
98,2024-04-07,3,1,0.45,1275.44
98,2024-04-07,3,2,0.54,978.1
98,2024-04-07,3,3,0.18,666.82
99,2024-04-08,1,1,11.88,1098.67
99,2024-04-08,1,2,2.15,867.91
99,2024-04-08,1,3,0.18,586.81
99,2024-04-08,2,1,6.23,1171.78
99,2024-04-08,2,2,2.62,794.46
99,2024-04-08,2,3,0.61,644.83
99,2024-04-08,3,1,2.78,1121.44
99,2024-04-08,3,2,0.54,843.12
99,2024-04-08,3,3,0.24,722.88
100,2024-04-09,1,1,7.81,1118.56
100,2024-04-09,1,2,2.39,750.71
100,2024-04-09,1,3,0.58,496.42
100,2024-04-09,2,1,2.49,1078.38
100,2024-04-09,2,2,0.0,779.4
100,2024-04-09,2,3,0.64,625.18
100,2024-04-09,3,1,0.67,1180.96
100,2024-04-09,3,2,0.71,760.65
100,2024-04-09,3,3,0.22,542.95
101,2024-04-10,1,1,1.93,1198.08
101,2024-04-10,1,2,2.31,705.22
101,2024-04-10,1,3,2.19,673.07
101,2024-04-10,2,1,7.42,1066.96
101,2024-04-10,2,2,0.46,778.62
101,2024-04-10,2,3,1.65,637.07
101,2024-04-10,3,1,4.74,1013.69
101,2024-04-10,3,2,0.34,852.46
101,2024-04-10,3,3,0.05,558.4
102,2024-04-11,1,1,0.3,1120.7
102,2024-04-11,1,2,3.03,912.28
102,2024-04-11,1,3,0.71,544.41
102,2024-04-11,2,1,3.37,1039.27
102,2024-04-11,2,2,0.67,847.77
102,2024-04-11,2,3,0.32,578.37
102,2024-04-11,3,1,1.72,1253.04
102,2024-04-11,3,2,0.28,756.88
102,2024-04-11,3,3,1.0,652.88
103,2024-04-12,1,1,0.73,1021.54
103,2024-04-12,1,2,3.93,690.4
103,2024-04-12,1,3,1.81,579.42
103,2024-04-12,2,1,5.39,1313.91
103,2024-04-12,2,2,2.72,748.96
103,2024-04-12,2,3,0.77,711.33
103,2024-04-12,3,1,2.64,1321.02
103,2024-04-12,3,2,2.16,828.06
103,2024-04-12,3,3,0.05,539.52
104,2024-04-13,1,1,7.19,1235.01
104,2024-04-13,1,2,0.29,632.3
104,2024-04-13,1,3,1.32,610.13
104,2024-04-13,2,1,3.88,1203.15
104,2024-04-13,2,2,1.85,866.47
104,2024-04-13,2,3,1.89,551.65
104,2024-04-13,3,1,3.8,1150.95
104,2024-04-13,3,2,0.24,795.11
104,2024-04-13,3,3,0.12,630.06
105,2024-04-14,1,1,5.61,1252.88
105,2024-04-14,1,2,2.2,874.72
105,2024-04-14,1,3,0.25,631.31
105,2024-04-14,2,1,2.64,1109.71
105,2024-04-14,2,2,2.97,860.19
105,2024-04-14,2,3,1.5,578.75
105,2024-04-14,3,1,4.63,1189.01
105,2024-04-14,3,2,1.29,850.0
105,2024-04-14,3,3,0.71,589.88
106,2024-04-15,1,1,5.43,1167.64
106,2024-04-15,1,2,1.6,781.21
106,2024-04-15,1,3,2.09,617.18
106,2024-04-15,2,1,5.47,1046.54
106,2024-04-15,2,2,0.71,759.52
106,2024-04-15,2,3,1.31,517.98
106,2024-04-15,3,1,4.29,952.78
106,2024-04-15,3,2,1.29,827.58
106,2024-04-15,3,3,0.52,617.28
107,2024-04-16,1,1,5.02,1282.9
107,2024-04-16,1,2,3.42,951.43
107,2024-04-16,1,3,0.2,557.68
107,2024-04-16,2,1,1.4,1050.6
107,2024-04-16,2,2,2.79,951.18
107,2024-04-16,2,3,0.89,564.94
107,2024-04-16,3,1,2.42,1162.05
107,2024-04-16,3,2,2.11,884.1
107,2024-04-16,3,3,0.94,646.31
108,2024-04-17,1,1,9.19,1270.91
108,2024-04-17,1,2,1.4,921.5
108,2024-04-17,1,3,0.0,650.0
108,2024-04-17,2,1,5.3,1090.09
108,2024-04-17,2,2,3.28,827.15
108,2024-04-17,2,3,2.17,612.09
108,2024-04-17,3,1,2.8,1013.66
108,2024-04-17,3,2,0.56,790.27
108,2024-04-17,3,3,0.24,678.76
109,2024-04-18,1,1,2.54,1166.36
109,2024-04-18,1,2,3.81,794.51
109,2024-04-18,1,3,1.49,659.13
109,2024-04-18,2,1,3.39,1099.84
109,2024-04-18,2,2,0.25,764.8
109,2024-04-18,2,3,1.53,484.27
109,2024-04-18,3,1,2.62,1211.11
109,2024-04-18,3,2,0.12,974.52
109,2024-04-18,3,3,0.99,633.87
110,2024-04-19,1,1,11.25,1088.12
110,2024-04-19,1,2,3.52,649.82
110,2024-04-19,1,3,0.43,691.16
110,2024-04-19,2,1,4.45,1016.59
110,2024-04-19,2,2,0.15,829.69
110,2024-04-19,2,3,1.69,544.33
110,2024-04-19,3,1,4.13,1155.03
110,2024-04-19,3,2,0.43,655.56
110,2024-04-19,3,3,0.8,667.16
111,2024-04-20,1,1,8.4,1227.15
111,2024-04-20,1,2,2.0,966.53
111,2024-04-20,1,3,1.98,477.61
111,2024-04-20,2,1,2.63,1117.13
111,2024-04-20,2,2,1.98,689.4
111,2024-04-20,2,3,2.02,605.46
111,2024-04-20,3,1,4.14,1178.11
111,2024-04-20,3,2,1.86,908.93
111,2024-04-20,3,3,0.77,547.38
112,2024-04-21,1,1,9.53,1090.46
112,2024-04-21,1,2,3.76,745.58
112,2024-04-21,1,3,1.51,534.29
112,2024-04-21,2,1,2.33,1381.43
112,2024-04-21,2,2,3.33,758.06
112,2024-04-21,2,3,0.08,510.36
112,2024-04-21,3,1,0.87,1124.66
112,2024-04-21,3,2,2.33,713.2
112,2024-04-21,3,3,0.66,709.12
113,2024-04-22,1,1,2.66,1161.56
113,2024-04-22,1,2,4.03,746.09
113,2024-04-22,1,3,1.6,666.32
113,2024-04-22,2,1,4.29,1156.72
113,2024-04-22,2,2,1.17,937.39
113,2024-04-22,2,3,1.37,508.03
113,2024-04-22,3,1,1.1,1190.73
113,2024-04-22,3,2,1.1,704.2
113,2024-04-22,3,3,0.14,567.41
114,2024-04-23,1,1,7.66,1193.83
114,2024-04-23,1,2,1.82,691.54
114,2024-04-23,1,3,0.37,561.68
114,2024-04-23,2,1,6.29,1219.4
114,2024-04-23,2,2,3.34,843.2
114,2024-04-23,2,3,1.75,610.38
114,2024-04-23,3,1,3.95,1250.21
114,2024-04-23,3,2,0.44,886.0
114,2024-04-23,3,3,0.57,589.11
115,2024-04-24,1,1,6.02,1029.11
115,2024-04-24,1,2,0.19,838.53
115,2024-04-24,1,3,0.19,540.7
115,2024-04-24,2,1,4.85,1090.42
115,2024-04-24,2,2,1.89,719.7
115,2024-04-24,2,3,0.15,534.42
115,2024-04-24,3,1,3.87,952.77
115,2024-04-24,3,2,0.17,893.43
115,2024-04-24,3,3,0.02,585.92
116,2024-04-25,1,1,3.09,1249.42
116,2024-04-25,1,2,3.43,952.45
116,2024-04-25,1,3,0.04,596.27
116,2024-04-25,2,1,4.49,1040.88
116,2024-04-25,2,2,1.44,800.13
116,2024-04-25,2,3,1.02,488.16
116,2024-04-25,3,1,3.83,1148.56
116,2024-04-25,3,2,1.81,884.62
116,2024-04-25,3,3,0.11,662.08
117,2024-04-26,1,1,2.62,1034.39
117,2024-04-26,1,2,1.5,870.95
117,2024-04-26,1,3,1.05,490.29
117,2024-04-26,2,1,2.72,1033.48
117,2024-04-26,2,2,2.92,922.44
117,2024-04-26,2,3,0.92,587.54
117,2024-04-26,3,1,2.2,1037.57
117,2024-04-26,3,2,0.32,701.02
117,2024-04-26,3,3,0.83,511.88
118,2024-04-27,1,1,6.14,1088.36
118,2024-04-27,1,2,0.74,682.01
118,2024-04-27,1,3,1.23,497.88
118,2024-04-27,2,1,5.46,1079.88
118,2024-04-27,2,2,3.09,952.55
118,2024-04-27,2,3,0.79,616.92
118,2024-04-27,3,1,3.53,1144.06
118,2024-04-27,3,2,0.12,779.47
118,2024-04-27,3,3,0.65,531.19
119,2024-04-28,1,1,8.53,1299.87
119,2024-04-28,1,2,4.33,813.48
119,2024-04-28,1,3,0.49,643.28
119,2024-04-28,2,1,1.89,1203.99
119,2024-04-28,2,2,2.37,826.4
119,2024-04-28,2,3,0.62,548.19
119,2024-04-28,3,1,1.39,1038.1
119,2024-04-28,3,2,0.39,695.94
119,2024-04-28,3,3,0.2,634.13
120,2024-04-29,1,1,0.71,1180.33
120,2024-04-29,1,2,3.14,730.78
120,2024-04-29,1,3,1.42,541.54
120,2024-04-29,2,1,2.47,1266.13
120,2024-04-29,2,2,2.65,791.18
120,2024-04-29,2,3,1.71,652.99
120,2024-04-29,3,1,1.93,1084.66
120,2024-04-29,3,2,0.88,720.88
120,2024-04-29,3,3,0.4,660.77
121,2024-04-30,1,1,7.15,1079.93
121,2024-04-30,1,2,3.53,783.51
121,2024-04-30,1,3,0.37,479.49
121,2024-04-30,2,1,3.93,1133.19
121,2024-04-30,2,2,0.66,933.63
121,2024-04-30,2,3,1.98,528.12
121,2024-04-30,3,1,3.47,983.42
121,2024-04-30,3,2,1.55,737.73
121,2024-04-30,3,3,0.44,499.65
122,2024-05-01,1,1,10.52,1265.5
122,2024-05-01,1,2,3.15,850.04
122,2024-05-01,1,3,2.48,601.99
122,2024-05-01,2,1,0.85,1111.44
122,2024-05-01,2,2,3.37,702.67
122,2024-05-01,2,3,0.39,573.32
122,2024-05-01,3,1,4.13,1250.86
122,2024-05-01,3,2,0.65,743.91
122,2024-05-01,3,3,1.04,581.08
123,2024-05-02,1,1,5.36,1276.41
123,2024-05-02,1,2,0.85,785.74
123,2024-05-02,1,3,1.88,748.55
123,2024-05-02,2,1,3.58,1165.86
123,2024-05-02,2,2,0.33,710.32
123,2024-05-02,2,3,2.2,683.36
123,2024-05-02,3,1,5.37,1264.23
123,2024-05-02,3,2,2.02,1001.15
123,2024-05-02,3,3,0.33,493.36
124,2024-05-03,1,1,8.08,1088.18
124,2024-05-03,1,2,3.61,892.26
124,2024-05-03,1,3,1.53,534.6
124,2024-05-03,2,1,3.09,1100.66
124,2024-05-03,2,2,2.62,978.07
124,2024-05-03,2,3,0.84,534.86
124,2024-05-03,3,1,4.06,1320.51
124,2024-05-03,3,2,1.53,755.63
124,2024-05-03,3,3,0.84,506.09
125,2024-05-04,1,1,5.12,1308.46
125,2024-05-04,1,2,0.52,953.25
125,2024-05-04,1,3,0.42,527.82
125,2024-05-04,2,1,4.35,1153.66
125,2024-05-04,2,2,0.82,843.08
125,2024-05-04,2,3,2.16,554.61
125,2024-05-04,3,1,3.11,1258.24
125,2024-05-04,3,2,1.16,844.77
125,2024-05-04,3,3,0.17,545.76
126,2024-05-05,1,1,8.27,1217.72
126,2024-05-05,1,2,0.92,825.61
126,2024-05-05,1,3,2.26,623.93
126,2024-05-05,2,1,4.45,1184.15
126,2024-05-05,2,2,3.21,912.32
126,2024-05-05,2,3,0.01,484.03
126,2024-05-05,3,1,4.45,1207.42
126,2024-05-05,3,2,0.92,760.01
126,2024-05-05,3,3,0.09,718.92
127,2024-05-06,1,1,5.75,1213.02
127,2024-05-06,1,2,0.85,845.32
127,2024-05-06,1,3,0.24,565.41
127,2024-05-06,2,1,5.87,1047.06
127,2024-05-06,2,2,3.45,830.94
127,2024-05-06,2,3,1.57,512.46
127,2024-05-06,3,1,0.98,1259.21
127,2024-05-06,3,2,1.07,815.43
127,2024-05-06,3,3,0.54,545.31
128,2024-05-07,1,1,4.74,1257.69
128,2024-05-07,1,2,1.33,775.12
128,2024-05-07,1,3,0.34,510.94
128,2024-05-07,2,1,1.32,1158.74
128,2024-05-07,2,2,2.37,856.42
128,2024-05-07,2,3,1.02,723.36
128,2024-05-07,3,1,4.68,1238.84
128,2024-05-07,3,2,0.86,969.24
128,2024-05-07,3,3,0.28,570.67
129,2024-05-08,1,1,2.12,1248.06
129,2024-05-08,1,2,1.4,858.85
129,2024-05-08,1,3,2.38,542.69
129,2024-05-08,2,1,1.19,1441.62
129,2024-05-08,2,2,0.77,798.52
129,2024-05-08,2,3,2.4,537.75
129,2024-05-08,3,1,6.21,1127.78
129,2024-05-08,3,2,1.94,913.33
129,2024-05-08,3,3,0.0,698.28
130,2024-05-09,1,1,3.08,1387.98
130,2024-05-09,1,2,3.77,799.42
130,2024-05-09,1,3,0.43,643.15
130,2024-05-09,2,1,6.26,1097.54
130,2024-05-09,2,2,3.83,865.98
130,2024-05-09,2,3,0.41,699.86
130,2024-05-09,3,1,3.69,1092.68
130,2024-05-09,3,2,2.24,862.44
130,2024-05-09,3,3,0.65,660.87
131,2024-05-10,1,1,7.92,1267.49
131,2024-05-10,1,2,0.03,921.42
131,2024-05-10,1,3,0.59,639.09
131,2024-05-10,2,1,1.91,1124.22
131,2024-05-10,2,2,1.65,899.4
131,2024-05-10,2,3,1.45,505.1
131,2024-05-10,3,1,5.68,1127.25
131,2024-05-10,3,2,1.5,816.54
131,2024-05-10,3,3,0.33,636.04
132,2024-05-11,1,1,2.41,1130.57
132,2024-05-11,1,2,1.18,908.68
132,2024-05-11,1,3,1.43,766.37
132,2024-05-11,2,1,3.17,1284.46
132,2024-05-11,2,2,1.58,872.04
132,2024-05-11,2,3,1.12,580.14
132,2024-05-11,3,1,5.83,1349.49
132,2024-05-11,3,2,2.17,768.85
132,2024-05-11,3,3,1.16,512.41
133,2024-05-12,1,1,12.06,1205.78
133,2024-05-12,1,2,2.26,878.52
133,2024-05-12,1,3,1.79,621.97
133,2024-05-12,2,1,7.65,1213.55
133,2024-05-12,2,2,0.36,857.92
133,2024-05-12,2,3,1.16,652.36
133,2024-05-12,3,1,5.93,1265.27
133,2024-05-12,3,2,1.49,895.79
133,2024-05-12,3,3,1.04,650.77
134,2024-05-13,1,1,9.65,1190.85
134,2024-05-13,1,2,0.06,848.74
134,2024-05-13,1,3,1.18,478.22
134,2024-05-13,2,1,0.0,1428.51
134,2024-05-13,2,2,0.08,1025.79
134,2024-05-13,2,3,1.33,666.44
134,2024-05-13,3,1,5.58,1111.39
134,2024-05-13,3,2,1.12,892.62
134,2024-05-13,3,3,0.25,673.24
135,2024-05-14,1,1,9.49,1092.87
135,2024-05-14,1,2,4.18,1015.1
135,2024-05-14,1,3,0.5,660.66
135,2024-05-14,2,1,0.58,1035.55
135,2024-05-14,2,2,1.55,811.59
135,2024-05-14,2,3,2.37,738.09
135,2024-05-14,3,1,1.53,1086.77
135,2024-05-14,3,2,0.9,809.24
135,2024-05-14,3,3,1.06,596.07
136,2024-05-15,1,1,6.31,1217.06
136,2024-05-15,1,2,2.58,999.07
136,2024-05-15,1,3,1.41,562.03
136,2024-05-15,2,1,7.49,1351.52
136,2024-05-15,2,2,1.11,1007.2
136,2024-05-15,2,3,1.03,542.07
136,2024-05-15,3,1,1.19,1052.73
136,2024-05-15,3,2,2.27,835.69
136,2024-05-15,3,3,1.03,749.75
137,2024-05-16,1,1,8.44,1213.9
137,2024-05-16,1,2,0.42,726.88
137,2024-05-16,1,3,0.21,712.96
137,2024-05-16,2,1,0.2,1427.64
137,2024-05-16,2,2,2.34,855.77
137,2024-05-16,2,3,0.98,621.71
137,2024-05-16,3,1,5.3,1262.91
137,2024-05-16,3,2,1.65,850.07
137,2024-05-16,3,3,0.91,599.04
138,2024-05-17,1,1,9.78,1105.24
138,2024-05-17,1,2,3.27,897.03
138,2024-05-17,1,3,1.57,704.68
138,2024-05-17,2,1,0.69,1206.66
138,2024-05-17,2,2,3.25,733.92
138,2024-05-17,2,3,0.61,570.61
138,2024-05-17,3,1,5.03,1067.55
138,2024-05-17,3,2,2.25,744.94
138,2024-05-17,3,3,0.99,652.35
139,2024-05-18,1,1,10.81,1103.37
139,2024-05-18,1,2,0.67,899.74
139,2024-05-18,1,3,0.97,616.77
139,2024-05-18,2,1,1.44,1150.57
139,2024-05-18,2,2,0.33,760.56
139,2024-05-18,2,3,1.51,693.02
139,2024-05-18,3,1,1.23,1165.35
139,2024-05-18,3,2,1.21,778.96
139,2024-05-18,3,3,0.35,599.2
140,2024-05-19,1,1,3.85,1235.08
140,2024-05-19,1,2,0.26,791.38
140,2024-05-19,1,3,0.81,683.54
140,2024-05-19,2,1,1.0,1326.39
140,2024-05-19,2,2,0.84,838.01
140,2024-05-19,2,3,2.16,638.31
140,2024-05-19,3,1,6.15,1152.77
140,2024-05-19,3,2,1.44,789.05
140,2024-05-19,3,3,0.45,725.95
141,2024-05-20,1,1,2.28,1184.88
141,2024-05-20,1,2,2.19,867.55
141,2024-05-20,1,3,0.64,725.99
141,2024-05-20,2,1,4.23,1091.42
141,2024-05-20,2,2,2.42,943.29
141,2024-05-20,2,3,1.17,651.52
141,2024-05-20,3,1,6.06,1297.54
141,2024-05-20,3,2,1.81,786.65
141,2024-05-20,3,3,0.21,629.18
142,2024-05-21,1,1,0.25,1158.12
142,2024-05-21,1,2,2.08,737.91
142,2024-05-21,1,3,0.81,695.96
142,2024-05-21,2,1,1.65,1284.1
142,2024-05-21,2,2,2.85,857.35
142,2024-05-21,2,3,1.32,628.2
142,2024-05-21,3,1,2.21,1252.66
142,2024-05-21,3,2,0.79,680.42
142,2024-05-21,3,3,0.23,670.99
143,2024-05-22,1,1,0.91,1151.58
143,2024-05-22,1,2,0.17,791.63
143,2024-05-22,1,3,1.9,638.31
143,2024-05-22,2,1,6.83,1404.83
143,2024-05-22,2,2,2.06,850.53
143,2024-05-22,2,3,0.66,705.76
143,2024-05-22,3,1,2.85,1277.93
143,2024-05-22,3,2,2.2,956.59
143,2024-05-22,3,3,0.86,662.25
144,2024-05-23,1,1,2.62,1292.87
144,2024-05-23,1,2,3.55,698.08
144,2024-05-23,1,3,1.01,607.67
144,2024-05-23,2,1,2.41,1268.87
144,2024-05-23,2,2,1.85,809.74
144,2024-05-23,2,3,2.23,676.75
144,2024-05-23,3,1,5.04,1294.13
144,2024-05-23,3,2,2.16,718.69
144,2024-05-23,3,3,0.76,719.26
145,2024-05-24,1,1,2.53,1274.79
145,2024-05-24,1,2,2.65,784.85
145,2024-05-24,1,3,2.32,698.36
145,2024-05-24,2,1,0.38,1148.04
145,2024-05-24,2,2,1.53,795.23
145,2024-05-24,2,3,1.51,575.13
145,2024-05-24,3,1,3.87,1019.7
145,2024-05-24,3,2,0.24,872.41
145,2024-05-24,3,3,0.94,603.34
146,2024-05-25,1,1,11.45,1432.29
146,2024-05-25,1,2,4.31,912.69
146,2024-05-25,1,3,2.26,708.92
146,2024-05-25,2,1,6.61,1282.34
146,2024-05-25,2,2,2.56,908.38
146,2024-05-25,2,3,2.45,551.96
146,2024-05-25,3,1,4.53,1139.2
